image_path,source,merchant,address,date,total,items_text,text,category,category_3class
dataset/temp_sroie/image/X51005676539.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-10,23.32,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676540.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-11,116.28,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676541.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-03,94.87,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676542.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2017-12-29,10.60,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676543.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-02,13.25,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676544.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-02,2.12,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676545.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-13,6.36,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676546.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-11,21.20,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676547.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-13,12.72,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676548.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-15,11.13,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005676549.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-02,39.75,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677327.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-02-01,36.04,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677328.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-02-12,5.30,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677329.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-02-12,270.30,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677331.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-02-03,60.95,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677332.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-12,7.95,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677333.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-31,101.76,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677334.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-31,82.68,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677335.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-24,74.20,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677336.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-01-27,22.26,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677337.jpg,SROIE,SYARIKAT PERNIAGAAN GIN KEE,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.",2018-02-02,94.13,,SYARIKAT PERNIAGAAN GIN KEE,retail,General Retail
dataset/temp_sroie/image/X51005677339.jpg,SROIE,BEYOND BROTHERS HARDWARE,"LOT 1-0-2, JLN 1/50, DIAMOND SQUARE, OFF JLN GOMBAK 53000 KUALA LUMPUR",2018-02-05,63.60,,BEYOND BROTHERS HARDWARE,retail,General Retail
dataset/temp_sroie/image/X510056849111.jpg,SROIE,WESTERN EASTERN STATIONERY SDN. BHD,"42-46, JLN SULTAN AZLAN SHAH 51200 KUALA LUMPUR",2018-02-26,7.42,,WESTERN EASTERN STATIONERY SDN. BHD,retail,General Retail
dataset/temp_sroie/image/X51005684949.jpg,SROIE,WESTERN EASTERN STATIONERY SDN. BHD,"42-46, JLN SULTAN AZLAN SHAH 51200 KUALA LUMPUR",2018-02-26,7.42,,WESTERN EASTERN STATIONERY SDN. BHD,retail,General Retail
dataset/temp_sroie/image/X51005685355.jpg,SROIE,RESTORAN IBRAHIM MAJU SB,"NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8 TAMAN REKO SENTRAL, 43000 KAJANG SELANGOR DE",2018-03-19,5.30,,RESTORAN IBRAHIM MAJU SB,retail,Food & Beverage
dataset/temp_sroie/image/X51005685357.jpg,SROIE,FARMASI MALURI S/B,"23, JIN BURUNG JENTAYU, TMN BUKIT MALURI, KEPONG, 52100 KL.",2018-03-02,79.35,,FARMASI MALURI S/B,retail,General Retail
dataset/temp_sroie/image/X51005705722.jpg,SROIE,ASO ELECTRICAL TRADING SDN BHD,"NO 31G, JALAN SEPADU C 25/C, SECTION 25, TAMAN INDUSTRIES, AXIS 40400 SHAH ALAM, SELANGIR.",2017-09-27,248.05,,ASO ELECTRICAL TRADING SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005705727.jpg,SROIE,KEDAI BUKU NEW ACHEIVERS,"NO. 12 & 14, JALAN JINJANG 27/54 TAMAN ALAM MEGAH, SEKSYEN 27 40400 SHAH ALAM, SELANGOR D. E.",2017-12-28,38.15,,KEDAI BUKU NEW ACHEIVERS,retail,General Retail
dataset/temp_sroie/image/X51005705729.jpg,SROIE,ASO ELECTRICAL TRADING SDN BHD,"NO 31G, JALAN SEPADU C 25/C, SECTION 25, TAMAN INDUSTRIES, AXIS 40400 SHAH ALAM, SELANGOR.",2017-10-13,94.60,,ASO ELECTRICAL TRADING SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005705760.jpg,SROIE,TRI SHAAS SDN BHD,"4-20, JALAN RIA 25/62 TAMAN SRI MUDA SEKSYEN 25, 40400 SHAH ALAM SELANGOR",2017-08-10,21.40,,TRI SHAAS SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005705784.jpg,SROIE,KEDAI BUKU NEW ACHEIVERS,"NO. 12 & 14, JALAN JINJANG 27/54 TAMAN ALAM MEGAH, SEKSYEN 27 40400 SHAH ALAM, SELANGOR D. E.",2017-09-15,48.00,,KEDAI BUKU NEW ACHEIVERS,retail,General Retail
dataset/temp_sroie/image/X51005705804.jpg,SROIE,ASO ELECTRICAL TRADING SDN BHD,"NO 31G, JALAN SEPADU C 25/C, SECTION 25, TAMAN INDUSTRIES, AXIS 40400 SHAH ALAM, SELANGOR.",2017-12-04,99.00,,ASO ELECTRICAL TRADING SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005710963.jpg,SROIE,TS TOOLS HARDWARE & MACHINERY SDN BHD,"59, JALAN BANDAR SATU, PUSAT BANDAR PUCHONG 47160, PUCHONG, SELANGOR",2018-03-21,7.40,,TS TOOLS HARDWARE & MACHINERY SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005711401.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-19,6.00,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711402.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-17,9.60,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711403.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-19,9.10,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711404.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-14,4.80,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711441.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-21,6.70,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711442.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-16,9.60,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711443.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-23,6.70,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711444.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-21,4.80,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711445.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-12,7.00,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711446.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-10,7.20,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711447.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-14,2.30,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711449.jpg,SROIE,RESTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-07,4.80,,RESTORAN WAN SHENG,retail,Food & Beverage
dataset/temp_sroie/image/X51005711451.jpg,SROIE,RSTORAN WAN SHENG,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",2018-03-05,6.00,,RSTORAN WAN SHENG,retail,General Retail
dataset/temp_sroie/image/X51005711452.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",2018-03-21,25.40,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005711453.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",2018-03-10,8.50,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005711454.jpg,SROIE,PAPPARICH BMC,"JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",,72.93,,PAPPARICH BMC,retail,General Retail
dataset/temp_sroie/image/X51005711456.jpg,SROIE,MIZU MENTAI SDN. BHD.,"NO: 1-1&2 GROUND FLOOR, JLN TEMENGGUNG 13/9, 43200 CHERAS SELANGOR",2018-03-31,65.55,,MIZU MENTAI SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51005712017.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",2018-03-18,13.10,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005712021.jpg,SROIE,HAPPY SNACKS ENTERPRISE,"19 & 19A, JALAN MERANTI 2A, SEKSYEI BANDAR BARU BATANG KALI, 44300",2018-03-20,26.82,,HAPPY SNACKS ENTERPRISE,retail,Food & Beverage
dataset/temp_sroie/image/X51005712038.jpg,SROIE,SWC ENTERPRISE SDN BHD,"5-7, JALAN MAHAGONI 7/1 SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR",2018-03-28,30.00,,SWC ENTERPRISE SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005712039.jpg,SROIE,L TWO FLORIST & HANDICRAFT,"NO.49, JALAN MAHAGONI 7/2, SEKSYEN 4 BANDAR UTAMA, 44300 BATANG KALI, SELANGOR.",2018-03-21,9.00,,L TWO FLORIST & HANDICRAFT,retail,General Retail
dataset/temp_sroie/image/X51005715007.jpg,SROIE,KAISON FURNISHING SDN BHD,"LOT NO. L3-012, LEVEL 3, MYTOWN SHOPPING CENTRE, NO. 6, JALAN COCHRANE, SEKSYEN 90 55100 KUALA LUMPUR.",,18.70,,KAISON FURNISHING SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005715010.jpg,SROIE,WATSON'S PERSONAL CARE STORES SDN BHD,"USJ SUMMIT, SUBANG (SS)",,41.45,,WATSON'S PERSONAL CARE STORES SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005715451.jpg,SROIE,POPULAR BOOK CO. (M) SDN BHD,"NO 8, JALAN 7/118B, DESA TAN RAZAH 56000 KUALA LUMPUR, MALAYSIA KSL CITY",2018-02-06,14.65,,POPULAR BOOK CO. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005715455.jpg,SROIE,99 SPEED MART S/B,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1330 JLN KENANGA",,10.60,,99 SPEED MART S/B,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51005715456.jpg,SROIE,KHE ELECTRICAL TRADING,"33-G JALAN MAJU 3/1 TAMAN LEMBAH MAJU CHERAS, 56100 KL",2018-03-22,101.75,,KHE ELECTRICAL TRADING,retail,General Retail
dataset/temp_sroie/image/X51005717526.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",2018-03-02,28.50,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005719814.jpg,SROIE,TK DIVISION KITCHEN SDN BHD,"19-1. JALAN MALINJA 2, TAMAN BUNGA RAYA, 53100 SETAPAK, KUALA LUMPUR.",2018-01-17,29.70,,TK DIVISION KITCHEN SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005719823.jpg,SROIE,AA PHARMACY,"NO.47, JALAN 3/36, BUKIT SRI BINTANG, KEPONG 52100, KUALA LUMPUR",2018-01-29,46.20,,AA PHARMACY,retail,General Retail
dataset/temp_sroie/image/X51005719855.jpg,SROIE,CPI ROCKU SDN. BHD.,"LOT F355/356/357, FIRST FLOOR, RAINFOREST, 1 UTAMA SHOPPING CENTRE, LEBUH BANDAR UTAMA, 47800 PETALING JAYA",2018-02-19,181.55,,CPI ROCKU SDN. BHD.,retail,General Retail
dataset/temp_sroie/image/X51005719856.jpg,SROIE,GOLDEN SCOOP SDN BHD,"A-16-1, TOWER A, NORTHPOINT OFFICE, MID VALLEY CITY, NO1, MEDAN SYED PUTRA UTARA KUALA LUMPUR MALAYSIA",2018-02-16,21.50,,GOLDEN SCOOP SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719857.jpg,SROIE,ALI BABA INTERNATIONAL SDN BHD,"PUBLIKA SHOPPING GALLERY LOT 26-27 ,LEVEL G2,JLN DUTAMAS 1, SOLARIS DUTAMAS,50480 KL.",2018-02-19,23.80,,ALI BABA INTERNATIONAL SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719862.jpg,SROIE,99 SPEED MART S/B,"LOT P. T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1934-LAMAN RIMBUNAN",,3.70,,99 SPEED MART S/B,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51005719863.jpg,SROIE,SEN LEE HEONG RESTAURANT,"G-0-1 ,M.AVENUE NO.1 ,JLN 1/38A, SEGAMBUT BAHAGIA,51200, K.LUMPUL",2018-01-12,77.40,,SEN LEE HEONG RESTAURANT,retail,Food & Beverage
dataset/temp_sroie/image/X51005719864.jpg,SROIE,FUN N CHEER (MALURI),"LOT 37636 , JALAN 6/37A, TAMAN BUKIT MALURI , 52100 KUALA LUMPUR",2018-01-05,29.80,,FUN N CHEER (MALURI),retail,General Retail
dataset/temp_sroie/image/X51005719873.jpg,SROIE,CT281 - TEALIVE SHELL KEPONG OTTOGO ENTERPRISE,"SHELL STATION PT15944, MUKIM BATU, JLN BESAR KEPONG",2018-01-21,8.60,,CT281 - TEALIVE SHELL KEPONG OTTOGO ENTERPRISE,retail,Food & Beverage
dataset/temp_sroie/image/X51005719874.jpg,SROIE,NADEJE PRESTIGE SDN BHD,"LOT NO. : G1 . 116A,GROUND FLOOR , SUNWAY PYRAMID , NO.3, JALAN PJS 11/15, BANDAR SUNWAY , 47500 PETALING JAYA.",,39.00,,NADEJE PRESTIGE SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719882.jpg,SROIE,99 SPEED MART S/B,"LOT P. T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1181-TMN SRI SINAR",,213.00,,99 SPEED MART S/B,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51005719883.jpg,SROIE,99 SPEED MART S/B,"LOT P. T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1362-JLN DEVELOPMENT",,108.50,,99 SPEED MART S/B,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51005719886.jpg,SROIE,SUNFISH,22 LRG PERUSAHAAN 4 KIMPAL INDS.PARK B.CAVES,2018-01-05,28.70,,SUNFISH,retail,General Retail
dataset/temp_sroie/image/X51005719888.jpg,SROIE,POTTERS GARDEN SDN BHD,"BATU 11 . SG BULOH , 47000 SELANGOR .",2018-01-04,39.80,,POTTERS GARDEN SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719889.jpg,SROIE,HENG KEE DELIGHTS BAK KUT TEH.,"NO31 , JALAN 3/62A , BANDAR MENJALARA KEPONG. 52100 KUALA LUMPUR",2018-01-04,42.00,,HENG KEE DELIGHTS BAK KUT TEH.,retail,General Retail
dataset/temp_sroie/image/X51005719893.jpg,SROIE,MR . DAKGALBI SOLARIS,"NO.J-G-02, SOHO KI, SOLARIS MONT KIERA, 50 480 KL",2018-01-05,71.00,,MR . DAKGALBI SOLARIS,retail,General Retail
dataset/temp_sroie/image/X51005719895.jpg,SROIE,GREEN LANE PHARMACY SDN BHD,"33 JLN BANGAU 1,KEPONG BARU, 52100 KEPONG,KL",2018-08-01,34.80,,GREEN LANE PHARMACY SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719896.jpg,SROIE,THE STORE (MALAYSIA) SDN BHD,"LOT 34817 JALAN BATU AMBAR TAMAN KOK LIAN 51200 KUALA LUMPUR,",2018-01-14,35.80,,THE STORE (MALAYSIA) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719898.jpg,SROIE,MR. D. I. Y. (KUCHAI) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,11.90,,MR. D. I. Y. (KUCHAI) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719899.jpg,SROIE,LITTLE CRAVINGS SDN BHD,"HQ: 7, JLN SS21/34, 47400 PJ",2018-03-18,53.60,,LITTLE CRAVINGS SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719902.jpg,SROIE,KING'S CONFECTIONERY S/B,"NO.41, JALAN SERI BINTANG 2 TAMAN SRI BINTANG, 52100 KUALA LUMPUR.",2018-03-11,25.15,,KING'S CONFECTIONERY S/B,retail,General Retail
dataset/temp_sroie/image/X51005719903.jpg,SROIE,GERBANG ALAF RESTAURANTS SDN BHD,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",2018-03-11,8.50,,GERBANG ALAF RESTAURANTS SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005719904.jpg,SROIE,YAM FRESH,"NO. 145G, JALAN RIMBUNAN RAYA 1, LAMAN RIMBUNAN KEPONG, 52100 KUALA LUMPUR",2018-03-18,29.30,,YAM FRESH,retail,Supermarket / Grocery
dataset/temp_sroie/image/X51005719905.jpg,SROIE,SAINT HEART PASTRY,"29,JLN SJ 17, TMN SELAYANG JAYA, 68100 BATU CAVES, SELANGOR",2018-03-25,8.20,,SAINT HEART PASTRY,retail,General Retail
dataset/temp_sroie/image/X51005719906.jpg,SROIE,ZEN AND COFFEE 28 S/B,"NO 53, JALAN 3/62A, BANDAR MENJALARA, 52200 KUALA LUMPUR.",2018-03-25,105.00,,ZEN AND COFFEE 28 S/B,retail,Food & Beverage
dataset/temp_sroie/image/X51005719912.jpg,SROIE,GUARDIAN HEALTH AND BEAUTY SDN BHD,GUARDIAN GIANT BREM MALL G-19 LEVEL G BREM MALL,2018-03-04,12.00,,GUARDIAN HEALTH AND BEAUTY SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719914.jpg,SROIE,MR. D. I. Y. (KUCHAI) SDN BHD,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",,53.30,,MR. D. I. Y. (KUCHAI) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005719917.jpg,SROIE,DOMMAL FOOD SERVICES SDN BHD,"D-08, M AVENUE , JLN 1 / 38A SEGAMBUT BAHAGIA 51200 KUALA LUMPUR",2018-03-26,60.60,,DOMMAL FOOD SERVICES SDN BHD,retail,Food & Beverage
dataset/temp_sroie/image/X51005722668.jpg,SROIE,MY HAPPY PHARMACY PLT,"NO 12 GF, JALAN MAMANDA 5, TAMAN DATO AHMAD RAZALI, JALAN AMPANG, 68000 AMPANG, SELANGOR.",2018-02-01,20.50,,MY HAPPY PHARMACY PLT,retail,General Retail
dataset/temp_sroie/image/X51005722699.jpg,SROIE,POPULAR BOOK CO. (M) SDN BHD,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA AMPANG POINT CENTRE",2018-02-11,11.80,,POPULAR BOOK CO. (M) SDN BHD,retail,General Retail
dataset/temp_sroie/image/X51005724552.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-21,68.90,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724554.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-02-28,101.76,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724611.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-21,144.16,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724621.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-06,127.20,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724622.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-07,91.16,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724623.jpg,SROIE,KEDA PAPAN YEW CHJAN,LOT 276 JALAN BANTING 800 DEN SELANGOR.,2018-03-08,312.70,,KEDA PAPAN YEW CHJAN,retail,General Retail
dataset/temp_sroie/image/X51005724624.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-16,135.68,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724625.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-12,283.55,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724626.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-04-02,270.30,,KEDAI PAPAN YEW CHUAN,retail,General Retail
dataset/temp_sroie/image/X51005724627.jpg,SROIE,KEDAI PAPAN YEW CHUAN,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.",2018-03-31,174.90,,KEDAI PAPAN YEW CHUAN,retail,General Retail
