image_path,merchant,date,total,category,items_text,source,total_parsed,currency,spend_category,fraud_label
dataset/temp_sroie/image/X51005806716.jpg,ADVANCO COMPANY,17/01/2018,7.00,retail,"NO 1&3, JALAN WANGSA DELIMA 12, WANGSA LINK, WANGSA MAJU, 53300 KUALA LUMPUR",SROIE,7.00,MYR,retail,
dataset/temp_sroie/image/X51005806718.jpg,HUGO TRADING SDN BHD,13/01/2018,40.80,retail,"LOT 8&9, KOMPLEKS PASAR BORONG SELANGOR, 43300 SERI KEMBANGAN, SEL",SROIE,40.80,MYR,retail,
dataset/temp_sroie/image/X51005806719.jpg,SATU KAMPUNG ENTERPRISE SDN BHD,13/01/2018,63.00,retail,"NO. 42, PASAR BORONG SELANGOR JALAN PUTRA PERMAI, 43300 SERI KEMBANGAN. SELANGOR.",SROIE,63.00,MYR,retail,
dataset/temp_sroie/image/X51005806720.jpg,SATU KAMPUNG ENTERPRISE SDN BHD,13/01/2018,20.00,retail,"NO.42, PASAR BORONG SELANGOR. JALAN PUTRA PERMAI, 43300 SERI KEMBANGAN. SELANGOR.",SROIE,20.00,MYR,retail,
dataset/temp_sroie/image/X51005889296.jpg,IKANO HANDEL SDN BHD,25/04/18,22.00,retail,NO 2A JALAN COCHRANE TAMAN MALURI 55100 KUALA LUMPUR,SROIE,22.00,MYR,retail,
dataset/temp_sroie/image/X51006008057.jpg,TRENDYMAX (M) SDN. BHD.,15/01/2018,329.10,retail,"P6, BLOCK C, GM KLANG WHOLESALE CITY, JALAN KASUARINA 1, 41200 KLANG, SELANGOR D.E.",SROIE,329.10,MYR,retail,
dataset/temp_sroie/image/X51006008073.jpg,PRINT EXPERT SDN BHD,12/01/2018,100.00,retail,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16, 40000 SHAH ALAM, SELANGOR",SROIE,100.00,MYR,retail,
dataset/temp_sroie/image/X51006008074.jpg,PRINT EXPERT SDN BHD,12/01/2018,4.25,retail,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16, 40000 SHAH ALAM, SELANGOR",SROIE,4.25,MYR,retail,
dataset/temp_sroie/image/X51006008081.jpg,PRINT EXPERT SDN BHD,19/03/2018,226.60,retail,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16, 40000 SHAH ALAM, SELANGOR",SROIE,226.60,MYR,retail,
dataset/temp_sroie/image/X51006008082.jpg,PRINT EXPERT SDN BHD,25/03/2018,204.20,retail,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16, 40000 SHAH ALAM, SELANGOR",SROIE,204.20,MYR,retail,
dataset/temp_sroie/image/X51006008083.jpg,PRINT EXPERT SDN BHD,25/03/2018,119.55,retail,"NO 18, 20, 22, JALAN BUNGA TANJONG 2/16, 40000 SHAH ALAM, SELANGOR",SROIE,119.55,MYR,retail,
dataset/temp_sroie/image/X51006008086.jpg,POPULAR BOOK CO. (M) SDN BHD,24/01/18,30.10,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,30.10,MYR,retail,
dataset/temp_sroie/image/X51006008089.jpg,POPULAR BOOK CO. (M) SDN BHD,27/02/18,41.00,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,41.00,MYR,retail,
dataset/temp_sroie/image/X51006008090.jpg,POPULAR BOOK CO. (M) SDN BHD,05/03/18,30.50,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,30.50,MYR,retail,
dataset/temp_sroie/image/X51006008091.jpg,POPULAR BOOK CO. (M) SDN BHD,05/03/18,9.90,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,9.90,MYR,retail,
dataset/temp_sroie/image/X51006008092.jpg,POPULAR BOOK CO. (M) SDN BHD,06/03/18,30.70,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,30.70,MYR,retail,
dataset/temp_sroie/image/X51006008093.jpg,POPULAR BOOK CO. (M) SDN BHD,06/03/18,12.15,retail,"NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA",SROIE,12.15,MYR,retail,
dataset/temp_sroie/image/X51006008095.jpg,BOON SENG PAPER SDN BHD,19/03/2018,31.80,retail,"12, JALAN BUNGA TANJUNG,2/16 SEKSYEN 2,40000 SHAH ALAM, SELANGOR",SROIE,31.80,MYR,retail,
dataset/temp_sroie/image/X51006008105.jpg,AEON CO. (M) BHD,21/03/2018,65.10,retail,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",SROIE,65.10,MYR,retail,
dataset/temp_sroie/image/X51006008166.jpg,FLORISM DE ART,14/01/2018,750.00,retail,"LOT 2.70.00,LEVEL 2, PAVILION KUALA LUMPUR, 168, JALAN BUKIT BINTANG, 55100 KUALA LUMPUR, MALAYSIA.",SROIE,750.00,MYR,retail,
dataset/temp_sroie/image/X51006008197.jpg,RELAIS TOTAL OULMES,30/03/2018,56.00,retail,AUTOROUTE RABAT MEKNES 15000 KHEMISSET,SROIE,56.00,MYR,retail,
dataset/temp_sroie/image/X51006008206.jpg,DEWINA HOST SDN BHD,2018/03/27,RM63.90,retail,"LOT SATMZ 23, MEZZANINE LEVEL SATELLITE BUILDING KUALA LUMPUR INTERNATIONAL AIRPORT",SROIE,63.90,MYR,retail,
dataset/temp_sroie/image/X51006248253.jpg,DREAM ARTS,29/03/2018,15.00,retail,"L 2-047, LEVEL 2, VIVACITY MEGAMALL, JALAN WAN ALWI, 93350 KUCHING",SROIE,15.00,MYR,retail,
dataset/temp_sroie/image/X51006311714.jpg,GUARDIAN HEALTH AND BEAUTY SDN BHD,01/01/18,22.45,retail,"SOLARIS MOUNT KIARA NO.8 & 10, GF SOLARIS MOUNT KUARA JLN SOLARIS 5",SROIE,22.45,MYR,retail,
dataset/temp_sroie/image/X51006311758.jpg,TONYMOLY VIVA CITY,29/03/2018,100.60,retail,"UNIT L1-044B, VIVACITY MEGAMALL, JALAN WAN ALWI, 93350 KUCHING, SARAWAK.",SROIE,100.60,MYR,retail,
dataset/temp_sroie/image/X51006311764.jpg,TONYMOLY VIVA CITY,29/03/2018,39.90,retail,"UNIT L1-044B, VIVACITY MEGAMALL, JALAN WAN ALWI, 93350 KUCHING, SARAWAK.",SROIE,39.90,MYR,retail,
dataset/temp_sroie/image/X51006311767.jpg,TONYMOLY VIVA CITY,29/03/2018,48.95,retail,"UNIT L1-044B, VIVACITY MEGAMALL, JALAN WAN ALWI, 93350 KUCHING, SARAWAK.",SROIE,48.95,MYR,retail,
dataset/temp_sroie/image/X51006311778.jpg,ANZEL ADVERTISING (M) SDN BHD,21/03/2018,7.40,retail,"UNIT G-5B, GROUND FLOOR, WISMA UOA II, NO 21, JALAN PINANG, 50450 KUALA LUMPUR, MALAYSIA",SROIE,7.40,MYR,retail,
dataset/temp_sroie/image/X51006311779.jpg,ANZEL ADVERTISING (M) SDN BHD,27/03/2018,8.50,retail,"UNIT G-5B, GROUND FLOOR, WISMA UOA II, NO 21, JALAN PINANG, 50450 KUALA LUMPUR, MALAYSIA",SROIE,8.50,MYR,retail,
dataset/temp_sroie/image/X51006311780.jpg,MR. D.I.Y. (KUCHAI) SDN BHD,15-03-18,119.70,retail,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",SROIE,119.70,MYR,retail,
dataset/temp_sroie/image/X51006327953.jpg,MEI LET RESTAURANT,03/02/2017,68.90,retail,"NO 2, JALAN BULAN BM U5/BM, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR",SROIE,68.90,MYR,retail,
dataset/temp_sroie/image/X51006327960.jpg,KING'S CONFECTIONERY S/B,07/02/17,9.90,retail,"LOT NO. G23, GIANT KELANA JAYA LOT PT244, JLN PERBANDARAN SS6/4 PUSAT BANDAR KELANA JAYA, PETALING",SROIE,9.90,MYR,retail,
dataset/temp_sroie/image/X51006327976.jpg,PREMIO STATIONERY SDN BHD,08/02/2017,25.45,retail,F-G-01 JALAN SS 6/5B DATARAN GLOMAC. KELANA JAYA 47301 PETALING JAYA. SELANGOR,SROIE,25.45,MYR,retail,
dataset/temp_sroie/image/X51006327978.jpg,Y SOON FATT S/B,9/2/2017,362.50,retail,"LOT 1504, BATU 8 1/2, JALAN KLANG LAMA, 46000 PETALING JAYA, SELANGOR.",SROIE,362.50,MYR,retail,
dataset/temp_sroie/image/X51006328345.jpg,KING'S CONFECTIONERY S/B,23/02/17,7.20,retail,"NO. 20-A1, JALAN SS6/3, KELANA JAYA, 473 PETALING JAYA SELANGOR D.E.",SROIE,7.20,MYR,retail,
dataset/temp_sroie/image/X51006328913.jpg,BEMED (SP) SDN BHD,02/JAN/2017,165.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,165.00,MYR,retail,
dataset/temp_sroie/image/X51006328919.jpg,B & BEST RESTAURANT,10/02/2017,7.40,retail,"NO.12, JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN",SROIE,7.40,MYR,retail,
dataset/temp_sroie/image/X51006328920.jpg,B & BEST RESTAURANT,20/03/2017,14.85,retail,"NO.12, JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN",SROIE,14.85,MYR,retail,
dataset/temp_sroie/image/X51006328937.jpg,OLIVE9 PHARMACY SDN BHD,31/03/2017,12.15,retail,"69 JALAN NOVA U5/N, SEKSYEN U5 SUBANG BE",SROIE,12.15,MYR,retail,
dataset/temp_sroie/image/X51006328967.jpg,TANJONGMAS BOOKCENTRE (PJ) SDN BHD,17/03/2017,62.00,retail,"LOT F15, GIANT BANDAR PUTERI JALAN PUTERI 1/1, BDR PUTERI 47100 PUCHONG, SELANGOR",SROIE,62.00,MYR,retail,
dataset/temp_sroie/image/X51006329183.jpg,SEMBOYAN TEGAS SDN BHD,06-03-2018,27.00,retail,"NO.5 & 7 , JALAN TSJ 2. TAMAN SUBANG JASA KG. BARU SUBANG. 40150 SHAH ALAM SELANGOR DARUL EHSAN",SROIE,27.00,MYR,retail,
dataset/temp_sroie/image/X51006329388.jpg,BEMED (SP) SDN. BHD.,02/JAN/2017,165.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,165.00,MYR,retail,
dataset/temp_sroie/image/X51006329395.jpg,B & BEST RESTAURANT,10/02/2017,7.40,retail,"NO.12,JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN",SROIE,7.40,MYR,retail,
dataset/temp_sroie/image/X51006329399.jpg,OLIVE9 PHARMACY SDN BHD,31/03/2017,12.15,retail,"69 JALAN NOVA U5/N, SEKSYEN U5 SUBANG BE",SROIE,12.15,MYR,retail,
dataset/temp_sroie/image/X51006329402.jpg,SEGI CASH & CARRY SDN. BHD.,06/04/17,50.45,retail,"PT17920 SEK U9, SHAH ALAM",SROIE,50.45,MYR,retail,
dataset/temp_sroie/image/X51006332575.jpg,TANJONGMAS BOOKCENTRE (PJ) SDN BHD,17/03/2017,62.00,retail,"LOT F15, GIANT BANDAR PUTERI JALAN PUTERI 1/1, BDR PUTERI 47100 PUCHONG, SELANGOR",SROIE,62.00,MYR,retail,
dataset/temp_sroie/image/X51006332641.jpg,YONG CEN ENTERPRISE,11/02/2017,19.10,retail,"9, JALAN SUBANG JASA 3, 40150 SHAH ALAM. SELANGOR.",SROIE,19.10,MYR,retail,
dataset/temp_sroie/image/X51006332649.jpg,BEMED (SP) SDN. BHD.,25/FEB/2017,217.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,217.00,MYR,retail,
dataset/temp_sroie/image/X51006334139.jpg,FIVE STAR CASH & CARRY,05/01/17,90.00,retail,"G.23 & G.22, PLAZA SERI SETIA, NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR.",SROIE,90.00,MYR,retail,
dataset/temp_sroie/image/X51006334699.jpg,SEGI CASH & CARRY SDN.BHD,05 JAN 2017,12.60,retail,"PT17920, SEKSYEN U9, 40150 SHAH ALAM, SELANGOR DARUL EHSAN.",SROIE,12.60,MYR,retail,
dataset/temp_sroie/image/X51006334741.jpg,SEGI CASH & CARRY SDN.BHD,04 JAN 2017,20.05,retail,"PT17920, SEKSYEN U9, 40150 SHAH ALAM, SELANGOR DARUL EHSAN.",SROIE,20.05,MYR,retail,
dataset/temp_sroie/image/X51006334742.jpg,THE CUT STEAKHOUSE &BURGERS,01-01-2017,167.55,retail,"LOT L1-4 STAR AVENUE MALL JALAN ZUHAL U5/179 SEKSYEN U5 PUSAT KOMERSIAL ARENA BINTANG 40150 SHAH ALAM, SELANGOR",SROIE,167.55,MYR,retail,
dataset/temp_sroie/image/X51006334766.jpg,MEI LET RESTAURANT,12/01/2017,59.35,retail,"NO 2, JALAN BULAN BM U5/BM, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR",SROIE,59.35,MYR,retail,
dataset/temp_sroie/image/X51006334770.jpg,S&Y STATIONERY,09-JAN-2017,1.40,retail,"NO.36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR.",SROIE,1.40,MYR,retail,
dataset/temp_sroie/image/X51006334819.jpg,BEMED (SP) SDN. BHD.,20/JAN/2017,203.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,203.00,MYR,retail,
dataset/temp_sroie/image/X51006334926.jpg,GOLDEN ARCHES RESTAURANTS SDN BHD,25/12/2016,29.30,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",SROIE,29.30,MYR,retail,
dataset/temp_sroie/image/X51006334927.jpg,BIRU PETROLEUM,11/11/16,6.40,retail,KELANA JAYA. 47301 PETALING SELANGOR DARUL EHSAN.,SROIE,6.40,MYR,retail,
dataset/temp_sroie/image/X51006335314.jpg,MEI LET RESTAURANT,22/01/2017,67.85,retail,"NO 2, JALAN BULAN BM U5/BM, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR",SROIE,67.85,MYR,retail,
dataset/temp_sroie/image/X51006335547.jpg,KING'S CONFECTIONERY S/B,02/02/17,7.50,retail,"LOT NO. G23, GIANT KELANA JAYA LOT PT244, JLN PERBANDARAN SS6/4 PUSAT BANDAR KELANA JAYA, PETALING",SROIE,7.50,MYR,retail,
dataset/temp_sroie/image/X51006335552.jpg,YONG SOON FATT S/B,6/2/2017,758.70,retail,"LOT 1504, BATU 8 1/2, JALAN KLANG LAMA, 46000 PETALING JAYA, SELANGOR.",SROIE,758.70,MYR,retail,
dataset/temp_sroie/image/X51006335818.jpg,SEGI CASH & CARRY SDN.BHD,06 FEB 2017,27.00,retail,"PT17920, SEKSYEN U9, 40150 SHAH ALAM, SELANGOR DARUL EHSAN.",SROIE,27.00,MYR,retail,
dataset/temp_sroie/image/X51006349081.jpg,C W KHOO HARDWARE SDN BHD,26/04/2018,84.80,retail,"NO.50 ,JALAN PBS 14/11 , KAWASAN PERINDUSTRIAN BUKIT SERDANG,",SROIE,84.80,MYR,retail,
dataset/temp_sroie/image/X51006349083.jpg,CHA FOR TEA,19/04/2018,RM46.25,retail,"1-1, CENTRAL PARK , JALAN PJU5/13, DATARAN SUNWAY, 47810 KOTA DAMANSARA, SELANGOR",SROIE,46.25,MYR,retail,
dataset/temp_sroie/image/X51006349085.jpg,PLATINUM RACKING SDN BHD,22/04/2018,23.00,retail,"8B, JALAN LUMPUR,OFF JALAN PUTRA,05100 ALOR SETAR,KEDAH,",SROIE,23.00,MYR,retail,
dataset/temp_sroie/image/X51006349086.jpg,AMPANG 210 FIRST CITY PARKING SDN BHD,16/04/2018,RM7.00,retail,"A-09-10 PRIMA AVENUE THE TUBE, 1/39, DATARAN PRIMA 47301 PETALING JAYA SELANGOR DE",SROIE,7.00,MYR,retail,
dataset/temp_sroie/image/X51006350737.jpg,C W KHOO HARDWARE SDN BHD,31/03/2018,14.65,retail,"NO.50 , JALAN PBS 14/11 , KAWASAN PERINDUSTRIAN BUKIT SERDANG,",SROIE,14.65,MYR,retail,
dataset/temp_sroie/image/X51006350750.jpg,GL HANDICRAFT & TAII ORING,27/03/2018,130.00,retail,"19, JALAN KANCIL, OFF JALAN PUDU, 55100 KUALA LUMPUR MALAYSIA",SROIE,130.00,MYR,retail,
dataset/temp_sroie/image/X51006350763.jpg,GL HANDICRAFT & TAII ORING,09/04/2018,104.00,retail,"19, JALAN KANCIL, OFF JALAN PUDU, 55100 KUALA LUMPUR MALAYSIA",SROIE,104.00,MYR,retail,
dataset/temp_sroie/image/X51006387660.jpg,TANJONGMAS BOOKCENTRE (PJ) SDN BHD,02/04/2017,4.30,retail,"LOT F15, GIANT BANDAR PUTERI JALAN PUTERI 1/1, BDR PUTERI 47100 PUCHONG, SELANGOR",SROIE,4.30,MYR,retail,
dataset/temp_sroie/image/X51006387737.jpg,BEMED (SP) SDN. BHD.,01/APR/2017,165.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,165.00,MYR,retail,
dataset/temp_sroie/image/X51006387740.jpg,ARTRANGE STATIONERS & PRINT SDN BHD,10/04/2017,15.40,retail,44 JALAN SS21/58 DAMANSARA UTAMA 47400 PETALING JAYA,SROIE,15.40,MYR,retail,
dataset/temp_sroie/image/X51006387812.jpg,TIMES BOOKSTORES,23/04/2017,12.37,retail,"LOT F21 & 22, CITTA MALL NO 1, JLN PJU 1A/4 47301",SROIE,12.37,MYR,retail,
dataset/temp_sroie/image/X51006387813.jpg,TOKYO KITCHEN (CITTA MALL) TOKYO KITCHEN SDN BHD,23-04-2017,113.80,retail,"G-26, GRD FLOOR,CITTA MALL, NO 1, JALAN PJU, 1A/4B, JLN PJU 1,ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR.",SROIE,113.80,MYR,retail,
dataset/temp_sroie/image/X51006387847.jpg,BEMED (SP) SDN. BHD.,15/APR/2017,635.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,635.00,MYR,retail,
dataset/temp_sroie/image/X51006387850.jpg,YONG CEN ENTERPRISE,25/04/2017,94.00,retail,"9, JALAN SUBANG JASA 3, 40150 SHAH ALAM, SELANGOR.",SROIE,94.00,MYR,retail,
dataset/temp_sroie/image/X51006387931.jpg,AMANO MALAYSIA SDN BHD,30/04/2017,RM3.00,retail,12 JALAN PENGACARA U1/48 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM SELANGOR,SROIE,3.00,MYR,retail,
dataset/temp_sroie/image/X51006387932.jpg,BILLION SIX ENTERPRISE,04/05/2017,12.00,retail,"NO 3, JALAN TAMAN JASA 2, SECTION U6, 40150 SHAH ALAM.",SROIE,12.00,MYR,retail,
dataset/temp_sroie/image/X51006387950.jpg,AMANO MALAYSIA SDN BHD,30/04/2017,RM1.00,retail,12 JALAN PENGACARA U1/48 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM SELANGOR,SROIE,1.00,MYR,retail,
dataset/temp_sroie/image/X51006387951.jpg,AMANO MALAYSIA SDN BHD,30/04/2017,RM3.00,retail,12 JALAN PENGACARA U1/48 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM SELANGOR,SROIE,3.00,MYR,retail,
dataset/temp_sroie/image/X51006387953.jpg,AMANO MALAYSIA SDN BHD,30/04/2017,RM1.00,retail,12 JALAN PENGACARA U1/48 TEMASYA INDUSTRIAL PARK 40150 SHAH ALAM SELANGOR,SROIE,1.00,MYR,retail,
dataset/temp_sroie/image/X51006387971.jpg,99 SPEED MART S/B,05-05-17,42.35,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1313-SUBANG BESTARI",SROIE,42.35,MYR,retail,
dataset/temp_sroie/image/X51006387973.jpg,GERBANG ALAF RESTAURANTS SDN BHD,30/04/2017,47.15,retail,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",SROIE,47.15,MYR,retail,
dataset/temp_sroie/image/X51006388044.jpg,PERNIAGAAN RIANG RIA,10-05-2017,22.60,retail,"NO7,JLN UERO,SHAH ALAM.",SROIE,22.60,MYR,retail,
dataset/temp_sroie/image/X51006388064.jpg,BEMED (SP) SDN. BHD.,14/MAY/2017,191.20,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,191.20,MYR,retail,
dataset/temp_sroie/image/X51006388065.jpg,99 SPEED MART S/B,21-05-17,20.80,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1032-SUBANG PERDANA",SROIE,20.80,MYR,retail,
dataset/temp_sroie/image/X51006388066.jpg,HERO DISTRIBUTION SDN BHD,17/05/17,41.50,retail,"4243,COMPLEKS PERNIAGAAN SRI GAYA, JLN TMN SUBANG JASA 3, 40150 SELANGOR",SROIE,41.50,MYR,retail,
dataset/temp_sroie/image/X51006388068.jpg,SEGI CASH & CARRY SDN. BHD.,11/05/17,83.55,retail,"PT17920 SEK U9, SHAH ALAM",SROIE,83.55,MYR,retail,
dataset/temp_sroie/image/X51006388069.jpg,SEGI CASH & CARRY SDN. BHD.,25 MAY 2017,118.35,retail,"PT17920 SEK U9, SHAH ALAM",SROIE,118.35,MYR,retail,
dataset/temp_sroie/image/X51006388081.jpg,KING'S CONFECTIONERY S/B,21/05/17,27.50,retail,"NO. 20-A1, JALAN SS6/3, KELANA JAYA, 47301 PETALING JAYA SELANGOR D.E.",SROIE,27.50,MYR,retail,
dataset/temp_sroie/image/X51006388082.jpg,BROADVIEW MARKETING SDN BHD,15/05/2017,4.70,retail,"NO. 9-G, JALAN DINAR D U3/D TAMAN SUBANG PERDANA, SEK,U3, 40150 SHAH ALAM,SELANGOR D.E.",SROIE,4.70,MYR,retail,
dataset/temp_sroie/image/X51006388089.jpg,YONG CEN ENTERPRISE,21/05/2017,108.00,retail,"9, JALAN SUBANG JASA 3, 40150 SHAH ALAM, SELANGOR.",SROIE,108.00,MYR,retail,
dataset/temp_sroie/image/X51006389865.jpg,RESTORAN WAN SHENG,12-11-2017,62.80,retail,"NO. 2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,62.80,MYR,retail,
dataset/temp_sroie/image/X51006389884.jpg,99 SPEED MART S/B,22-11-17,182.00,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1214-JINJANG UTARA",SROIE,182.00,MYR,retail,
dataset/temp_sroie/image/X51006389888.jpg,99 SPEED MART S/B,01-11-17,52.10,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1214-JINJANG UTARA",SROIE,52.10,MYR,retail,
dataset/temp_sroie/image/X51006389893.jpg,IN-SPARKLE TRADING SDN BHD,21/10/2017,250.00,retail,"NO.LOT 24, BATU 11 KAMPUNG DATO, UJANG BALAKONG, 43200 CHERAS, SEL.",SROIE,250.00,MYR,retail,
dataset/temp_sroie/image/X51006389894.jpg,KING'S CONFECTIONERY S/B,10/10/17,70.00,retail,"3425, GR. FLOOR JLN THEATER, JINJANG UTARA 52100 K.L.",SROIE,70.00,MYR,retail,
dataset/temp_sroie/image/X51006389898.jpg,RESTORAN WAN SHE,29-09-2017,164.40,retail,"NO. 2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",SROIE,164.40,MYR,retail,
dataset/temp_sroie/image/X51006389963.jpg,ELKEN SERVICE SDN BHD,10 OCT 2017,250.00,retail,NO 2-1 JALAN 3/137B BATU 5 JALAN KELANG LAMA 58000 KUALA LUMPUR,SROIE,250.00,MYR,retail,
dataset/temp_sroie/image/X51006392122.jpg,FIVE STAR CASH & CARRY,19/06/17,45.00,retail,"G.23 & G.22, PLAZA SERI SETIA, NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR.",SROIE,45.00,MYR,retail,
dataset/temp_sroie/image/X51006392167.jpg,ANEKA INTERTRADE MARKETING SDN BHD,19/06/17,23.80,retail,"150B, JALAN TUDM,KG BARU SUBANG 40150 SHAH ALAM, SELANGOR DARUL EHSAN, MALAYSIA.",SROIE,23.80,MYR,retail,
dataset/temp_sroie/image/X51006392273.jpg,BROADVIEW MARKETING SDN BHD,03/06/2017,18.00,retail,"NO. 9-G, JALAN DINAR D U3/D TAMAN SUBANG PERDANA, SEK,U3, 40150 SHAH ALAM,SELANGOR D.E.",SROIE,18.00,MYR,retail,
dataset/temp_sroie/image/X51006392299.jpg,BEMED (SP) SDN. BHD.,14/JUN/2017,165.00,retail,"NO.49, JALAN DINAR G U3/G, SUBANG PERDANA, 40150 SHAH ALAM, SELANGOR D.E.",SROIE,165.00,MYR,retail,
dataset/temp_sroie/image/X51006392313.jpg,SUPER.SEVEN CASH & CARRY SDN BHD,22-06-2017,RM28.05,retail,"NO. 1 JALAN EURO 1 OFF JALAN BATU TIGA SUNGAI BULOH SEKSYEN U3 SHAH ALAM,40150",SROIE,28.05,MYR,retail,
dataset/temp_sroie/image/X51006393376.jpg,99 SPEED MART S/B,10-05-17,11.50,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1214-JINJANG UTARA",SROIE,11.50,MYR,retail,
dataset/temp_sroie/image/X51006393377.jpg,99 SPEED MART S/B,10-05-17,72.75,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1422-TMN DESA JAYA",SROIE,72.75,MYR,retail,
dataset/temp_sroie/image/X51006401723.jpg,S&Y STATIONERY,05-JAN-2017,72.00,retail,"NO. 36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR.",SROIE,72.00,MYR,retail,
dataset/temp_sroie/image/X51006401836.jpg,FIVE STAR CASH & CARRY,19/01/17,19.80,retail,"G.23 & G.22, PLAZA SERI SETIA, NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR.",SROIE,19.80,MYR,retail,
dataset/temp_sroie/image/X51006401845.jpg,BUY SELL TRADE SDN. BHD.,04/02/2017,26.90,retail,"2 & 2A, JALAN KASUARINA 1/KS 7, BANDAR BOTANIK, 41200 KLANG, SELANGOR",SROIE,26.90,MYR,retail,
dataset/temp_sroie/image/X51006401853.jpg,99 SPEED MART S/B,07-02-17,37.45,retail,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1299-SUBANG PERMAI",SROIE,37.45,MYR,retail,
dataset/temp_sroie/image/X51006401869.jpg,KING'S CONFECTIONERY S/B,09/02/17,19.20,retail,"NO. 20-A1, JALAN SS6/3, KELANA JAYA, 47301 PETALING JAYA SELANGOR D.E.",SROIE,19.20,MYR,retail,
dataset/temp_sroie/image/X51006401977.jpg,B & BEST RESTAURANT,19/04/2017,14.85,retail,"NO.12,JALAN SS4C/5,PETALING JAYA SELANGOR DARUL EHSAN",SROIE,14.85,MYR,retail,
